   2.0000000e+00	   7.5116749e+01	   1.1401275e+01	   1.0000000e+00	   4.1786589e+03	   0.0000000e+00	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   1.1000000e+01	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	
   2.0000000e+00	   7.8000159e+01	   5.4757639e+01	   2.0000000e+00	   2.0896358e+03	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   2.2000000e+01	   1.0000000e+00	   2.0000000e+00	   2.0000000e+00	   1.0000000e+00	
   2.0000000e+00	   6.5035562e+01	   1.0000000e+02	   2.0000000e+00	   2.3638896e+03	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   2.2000000e+01	   1.0000000e+00	   3.0000000e+00	   3.0000000e+00	   1.0000000e+00	
   1.0000000e+00	   4.6194021e+01	   0.0000000e+00	   1.0000000e+00	   1.5864837e+03	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   2.2000000e+01	   1.0000000e+00	   4.0000000e+00	   4.0000000e+00	   1.0000000e+00	
   1.0000000e+00	   4.3537758e+01	   4.0080707e+01	   1.0000000e+00	   1.6182390e+03	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   2.2000000e+01	   2.0000000e+00	   5.0000000e+00	   5.0000000e+00	   1.0000000e+00	
   1.0000000e+00	   4.9770664e+01	   1.0000000e+02	   1.0000000e+00	   1.9185417e+03	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   2.2000000e+01	   2.0000000e+00	   6.0000000e+00	   6.0000000e+00	   1.0000000e+00	
   2.0000000e+00	   8.0000000e+01	   3.1317049e+01	   2.0000000e+00	   2.8877226e+03	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   2.2000000e+01	   1.0000000e+00	   7.0000000e+00	   7.0000000e+00	   1.0000000e+00	
   1.0000000e+00	   4.2430034e+01	   9.1154717e+01	   1.0000000e+00	   4.6746815e+03	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   1.1000000e+01	   1.0000000e+00	   8.0000000e+00	   8.0000000e+00	   1.0000000e+00	
   1.0000000e+00	   4.3797060e+01	   3.6670330e+01	   1.0000000e+00	   7.8057947e+03	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   2.2000000e+01	   2.0000000e+00	   9.0000000e+00	   9.0000000e+00	   1.0000000e+00	
   1.0000000e+00	   4.0989967e+01	   2.9782918e+01	   1.0000000e+00	   6.2521632e+03	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   2.2000000e+01	   2.0000000e+00	   1.0000000e+01	   1.0000000e+01	   1.0000000e+00	
   1.0000000e+00	   4.5000000e+01	   3.1190858e+01	   9.9000000e+01	   1.5000451e+04	   9.9000000e+01	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   2.2000000e+01	   2.0000000e+00	   1.1000000e+01	   1.1000000e+01	   1.0000000e+00	
   1.0000000e+00	   2.5000000e+01	   1.0000000e+02	   9.9000000e+01	   1.5000179e+04	   9.9000000e+01	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   2.2000000e+01	   2.0000000e+00	   1.2000000e+01	   1.2000000e+01	   1.0000000e+00	
   2.0000000e+00	   8.0000000e+01	   5.4981581e+00	   9.9000000e+01	   1.5000580e+04	   9.9000000e+01	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   1.1000000e+01	   1.0000000e+00	   1.3000000e+01	   1.3000000e+01	   1.0000000e+00	
   1.0000000e+00	   5.5000000e+01	   3.1520488e+01	   9.9000000e+01	   1.5000323e+04	   9.9000000e+01	   1.0000000e+00	   1.0000000e+00	   1.0000000e+00	   1.1000000e+01	   1.0000000e+00	   1.4000000e+01	   1.4000000e+01	   1.0000000e+00	
   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	   0.0000000e+00	
